id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_537760-common_voice_en_537763,"""I have had the same dream twice,"" he said.","I have had the same dream twice,"" he said.",0.000000,0,0,0,9,3.3600,0.0000,True,
common_voice_en_537766-common_voice_en_537767,The newspaper articles had prepared everyone for the reception of the idea.,The newspaper articles had prepared everyone for the reception of the idea.,0.000000,0,0,0,12,3.7813,0.0000,True,
common_voice_en_537766-common_voice_en_537768,The newspaper articles had prepared everyone for the reception of the idea.,The newspaper articles had prepared everyone for the reception of the idea.,0.000000,0,0,0,12,3.7813,0.0000,True,
common_voice_en_541573-common_voice_en_541571,The hormone oxytocin is released when a mother breastfeeds her baby.,The hormone oxytocin is released when a mother breastfeeds her baby.,0.000000,0,0,0,11,4.0213,0.0000,True,
common_voice_en_550301-common_voice_en_550302,Strong cryptography can prevent a man in the middle to read a conversation.,Strong cryptography can prevent a man in the middle to read a conversation.,0.000000,0,0,0,13,4.3796,0.0000,True,
common_voice_en_550301-common_voice_en_550303,Strong cryptography can prevent a man in the middle to read a conversation.,Strong cryptography can prevent a man in the middle to read a conversation.,0.000000,0,0,0,13,4.3796,0.0000,True,
common_voice_en_554379-common_voice_en_554380,The turf and gravel around it seemed charred as if by a sudden explosion.,The turf and gravel around it seemed charred as if by a sudden explosion.,0.000000,0,0,0,14,3.8652,0.0000,True,
common_voice_en_557392-common_voice_en_557393,I would have won the Junior Olympics if not for those medaling kids.,I would have won the Junior Olympics if not for those meddling kids.,0.076923,1,0,0,12,4.4587,0.0000,True,
common_voice_en_557392-common_voice_en_557395,I would have won the Junior Olympics if not for those medaling kids.,I would have won the Junior Olympics if not for those meddling kids.,0.076923,1,0,0,12,4.4587,0.0000,True,
common_voice_en_557458-common_voice_en_557459,"Revenge is not my style, but obviously accidents will happen.","Revenge is not my style, but obviously accidents will happen.",0.000000,0,0,0,10,5.7826,0.0000,True,
common_voice_en_557458-common_voice_en_557460,"Revenge is not my style, but obviously accidents will happen.","Revenge is not my style, but obviously accidents will happen.",0.000000,0,0,0,10,5.7826,0.0000,True,
common_voice_en_56141-common_voice_en_56142,The third act was dull and tired the players.,The third act was dull and tired the players.,0.000000,0,0,0,9,2.9895,0.0000,True,
common_voice_en_563060-common_voice_en_563063,Maybe these desert birds could explain to him the meaning of love without ownership.,Maybe these desert birds could explain to him the meaning of love without ownership.,0.000000,0,0,0,14,4.1653,0.0000,True,
common_voice_en_563060-common_voice_en_563064,Maybe these desert birds could explain to him the meaning of love without ownership.,Maybe these desert birds could explain to him the meaning of love without ownership.,0.000000,0,0,0,14,4.1653,0.0000,True,
common_voice_en_564578-common_voice_en_564576,We pride ourselves in completing all requests in less than twenty four hours.,We pride ourselves in completing all requests in less than twenty-four hours.,0.000000,0,0,0,12,3.4560,0.0000,True,
common_voice_en_564578-common_voice_en_564579,We pride ourselves in completing all requests in less than twenty four hours.,We pride ourselves in completing all requests in less than twenty-four hours.,0.000000,0,0,0,12,3.4560,0.0000,True,
common_voice_en_565900-common_voice_en_565901,The boy became fearful; the omens told him that something was wrong.,The boy became fearful. The omens told him that something was wrong.,0.000000,0,0,0,12,4.7200,0.0000,True,
common_voice_en_565900-common_voice_en_565902,The boy became fearful; the omens told him that something was wrong.,The boy became fearful. The omens told him that something was wrong.,0.000000,0,0,0,12,4.7200,0.0000,True,
common_voice_en_566283-common_voice_en_566281,A woman wearing pink pants is sitting on a chair and playing the bass guitar,A woman wearing pink pants is sitting on a chair and playing the bass guitar.,0.000000,0,0,0,15,5.0187,0.0000,True,
common_voice_en_566283-common_voice_en_566282,A woman wearing pink pants is sitting on a chair and playing the bass guitar,A woman wearing pink pants is sitting on a chair and playing the bass guitar.,0.000000,0,0,0,15,5.0187,0.0000,True,
common_voice_en_568078-common_voice_en_568079,"My palms were sweaty and my mouth was dry, it must be a phobia.","My palms were sweaty, and my mouth was dry. It must be a phobia.",0.000000,0,0,0,14,5.1760,0.0000,True,
common_voice_en_568078-common_voice_en_568080,"My palms were sweaty and my mouth was dry, it must be a phobia.","My palms were sweaty, and my mouth was dry. It must be a phobia.",0.000000,0,0,0,14,5.1760,0.0000,True,
common_voice_en_570615-common_voice_en_570616,Our generator has been disrupted by ultra high frequency waves.,Our generator has been disrupted by ultra-high-frequency waves.,0.000000,0,0,0,10,4.3733,0.0000,True,
common_voice_en_570619-common_voice_en_570620,This is a very large vegetable stand under a white tent.,This is a very large vegetable stand under a white tent.,0.000000,0,0,0,11,3.9280,0.0000,True,
common_voice_en_570619-common_voice_en_570622,This is a very large vegetable stand under a white tent.,This is a very large vegetable stand under a white tent.,0.000000,0,0,0,11,3.9280,0.0000,True,
common_voice_en_571544-common_voice_en_571546,"It seemed such a little thing, so bright and small and still.","It seemed such a little thing, so bright and small, and still.",0.000000,0,0,0,12,5.1307,0.0000,True,
common_voice_en_571544-common_voice_en_571548,"It seemed such a little thing, so bright and small and still.","It seemed such a little thing, so bright and small, and still.",0.000000,0,0,0,12,5.1307,0.0000,True,
common_voice_en_573135-common_voice_en_573137,"""We could get to the Pyramids by tomorrow,"" said the other, taking the money.","We could get to the pyramids by tomorrow,"" said the other, taking the money.",0.000000,0,0,0,14,4.1563,0.0000,True,
common_voice_en_573135-common_voice_en_573138,"""We could get to the Pyramids by tomorrow,"" said the other, taking the money.","We could get to the pyramids by tomorrow,"" said the other, taking the money.",0.000000,0,0,0,14,4.1563,0.0000,True,
common_voice_en_575287-common_voice_en_575288,A man dressed all in black puts his hands on an art sculpture.,A man dressed all in black puts his hands on an art sculpture.,0.000000,0,0,0,13,3.9200,0.0000,True,
common_voice_en_578084-common_voice_en_578101,There were lights in the upper windows of the houses when the people went to bed.,There were lights in the upper windows of the houses when the people went to bed.,0.000000,0,0,0,16,3.6533,0.0000,True,
common_voice_en_578084-common_voice_en_578102,There were lights in the upper windows of the houses when the people went to bed.,There were lights in the upper windows of the houses when the people went to bed.,0.000000,0,0,0,16,3.6533,0.0000,True,
common_voice_en_581024-common_voice_en_581027,I'm afraid I might have soiled the couch a little with my shoes Eddie Murphy.,"I'm afraid I might have soiled the couch a little with my shoes, Eddie Murphy.",0.000000,0,0,0,16,5.0492,0.0000,True,
common_voice_en_581024-common_voice_en_581028,I'm afraid I might have soiled the couch a little with my shoes Eddie Murphy.,I'm afraid I might have soiled the couch a little with my shoes. Eddie Murphy.,0.000000,0,0,0,16,5.0492,0.0000,True,
common_voice_en_586741-common_voice_en_586737,Today the committee implicitly decided to extend the arsenal.,"Today, the committee implicitly decided to extend the arsenal.",0.000000,0,0,0,9,5.2853,0.0000,True,
common_voice_en_586741-common_voice_en_586742,Today the committee implicitly decided to extend the arsenal.,"Today, the committee implicitly decided to extend the arsenal.",0.000000,0,0,0,9,5.2853,0.0000,True,
common_voice_en_588627-common_voice_en_588628,I have blisters on my hands because I was bouldering yesterday.,I have blisters on my hands because I was bouldering yesterday.,0.000000,0,0,0,11,3.8080,0.0000,True,
common_voice_en_588627-common_voice_en_588631,I have blisters on my hands because I was bouldering yesterday.,I have blisters on my hands because I was bouldering yesterday.,0.000000,0,0,0,11,3.8080,0.0000,True,
common_voice_en_589496-common_voice_en_589494,"The men climbed the hill, and they were tired when they reached the top.","The men climbed the hill, and they were tired when they reached the top.",0.000000,0,0,0,14,4.3440,0.0000,True,
common_voice_en_589496-common_voice_en_589495,"The men climbed the hill, and they were tired when they reached the top.","The men climbed the hill, and they were tired when they reached the top.",0.000000,0,0,0,14,4.3440,0.0000,True,
common_voice_en_590785-common_voice_en_590791,So many people on the subway are wearing black workout clothes.,So many people on the subway are wearing black workout clothes.,0.000000,0,0,0,11,4.5493,0.0000,True,
common_voice_en_590785-common_voice_en_590794,So many people on the subway are wearing black workout clothes.,So many people on the subway are wearing black workout clothes.,0.000000,0,0,0,11,4.5493,0.0000,True,
common_voice_en_591530-common_voice_en_591529,Women are selling grains in a stall in an urban environment.,Women are selling grains in a stall in an urban environment.,0.000000,0,0,0,11,3.9618,0.0000,True,
common_voice_en_591530-common_voice_en_591531,Women are selling grains in a stall in an urban environment.,Women are selling grains in a stall in an urban environment.,0.000000,0,0,0,11,3.9618,0.0000,True,
common_voice_en_593372-common_voice_en_593370,"On our way to San Francisco, we were listening to reggae music and smoking weed.","On our way to San Francisco, we were listening to reggae music and smoking weed.",0.000000,0,0,0,15,5.2570,0.0000,True,
